population,n_voters,n_candidates,paradigm,trial,seed,winner,total_welfare,supporter_welfare,loser_welfare,gap,lambda_winner,lambda_effective,loser_share,alloc_core_services,alloc_coalition_club,alloc_outgroup_repair,alloc_prestige_project,alloc_buffer_reserve
two_cluster,400,8,party,3,0,6,0.2317267754248465,0.29761615227655525,0.1658373985731378,0.13177875370341743,0.49485183115604003,0.49485183115604003,0.5,0.3179567795599521,0.08965459126970536,0.4055802918649501,0.09104586948626156,0.09576246781913084
two_cluster,400,8,individual,3,0,5,0.23620566990817565,0.30316219845470904,0.2064740705896789,0.09668812786503014,0.4846027236525994,0.4846027236525994,0.6925,0.34244506885251874,0.40784429620672347,0.0990116299687235,0.08720612600435362,0.06349287896768058
two_cluster,400,8,score,3,0,4,0.23970798066422297,0.25592796409289803,0.23780507758041192,0.018122886512486114,0.3354377415575952,0.3354377415575952,0.895,0.3307760535157508,0.3054621605222207,0.23267855059367254,0.05798781013122589,0.07309542523713008
two_cluster,400,8,latent_match,3,0,4,0.23970798066422297,0.25592796409289803,0.23780507758041192,0.018122886512486114,0.3354377415575952,0.3354377415575952,0.895,0.3307760535157508,0.3054621605222207,0.23267855059367254,0.05798781013122589,0.07309542523713008
two_cluster,400,8,constrained_individual,3,0,5,0.23621821612247104,0.29082380673655356,0.21197096830466547,0.07885283843188809,0.4846027236525994,0.25,0.6925,0.33811470067155064,0.3800153863387379,0.13040884320316554,0.08472601864913101,0.06673505113741478
two_cluster,400,8,party,4,0,1,0.23254400840849365,0.32610045080831945,0.1389875660086679,0.18711288479965155,0.6216944360586977,0.6216944360586977,0.5,0.26117089800637144,0.06260997763270693,0.4893370433126594,0.13203481939333786,0.054847261654924324
two_cluster,400,8,individual,4,0,0,0.22265389013920328,0.30644831427065056,0.19282875612631525,0.1136195581443353,0.5153597226133446,0.5153597226133446,0.7375,0.24273823026248975,0.4340318623448554,0.08038652489824039,0.05307013430044184,0.18977324819397257
two_cluster,400,8,score,4,0,3,0.23954974405447074,0.24469875043157494,0.23891335000786237,0.005785400423712561,0.3181850279738922,0.3181850279738922,0.89,0.3313741039773645,0.27431747678201207,0.2685868911082039,0.06521112117718739,0.0605104069552323
two_cluster,400,8,latent_match,4,0,3,0.23954974405447074,0.24469875043157494,0.23891335000786237,0.005785400423712561,0.3181850279738922,0.3181850279738922,0.89,0.3313741039773645,0.27431747678201207,0.2685868911082039,0.06521112117718739,0.0605104069552323
two_cluster,400,8,constrained_individual,4,0,0,0.22322872556256737,0.2912228275088355,0.1990274350393194,0.09219539246951608,0.5153597226133446,0.25,0.7375,0.24741702901918994,0.40035117511993235,0.11262955312939928,0.05569100089275708,0.18391124183872135
two_cluster,400,8,party,5,0,7,0.2313666334305133,0.27567766306436314,0.18661026681541876,0.08906739624894439,0.2890635722609908,0.2890635722609908,0.4975,0.3042553931245398,0.3635656697220987,0.1474201580327337,0.10727043258124531,0.0774883465393825
