run_id,cell_id,condition,family,inheritance_mode,seed,fidelity,penalty,monitor_policy,expected_penalty_per_defection,extinct,final_population,total_agents,warmstart_applied,warmstart_skipped,adaptive_draws,mean_mask_overlap,mean_weight_kl,mean_weight_gini,population_late,mean_generation_end,drift_per_100_ticks,opportunities,rate,rate_cue0,rate_cue1,rate_m0,rate_m1,delta_cue,delta_true,realised_enforcement,eval_heldout_rate_cue0,eval_heldout_rate_cue1,eval_heldout_delta_cue,eval_heldout_opportunities,eval_train_rate_cue0,eval_train_rate_cue1,eval_train_delta_cue,eval_train_opportunities
A_f0.7_blind__baldwinian__s11,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,11,0.7,6.0,adaptive_blind,3.0,0,50,698,0,0,59,0.5756514084507043,0.726266084528065,0.4775330985248018,46.06666666666667,4.829268292682927,0.0007705893974230939,10871.0,0.10127863122067887,0.13197850969399674,0.08133535660091047,0.13193213471765003,0.08379081190407396,0.05064315309308627,0.04814132281357607,0.5267938237965486,0.1038961038961039,0.13068181818181818,-0.026785714285714274,407.0,0.07027540360873694,0.04602991944764097,0.024245484161095968,1922.0
A_f0.7_blind__baldwinian__s12,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,12,0.7,6.0,adaptive_blind,3.0,0,50,626,0,0,59,0.5814964788732394,0.7198423247747741,0.4807967122989287,50.0,3.66,-0.0011593003317965183,13176.0,0.0913023679417122,0.1312822472768966,0.06496286038020899,0.1281779661016949,0.0707190160832545,0.06631938689668762,0.05745895001844041,0.4970906068162926,0.061224489795918366,0.06976744186046512,-0.00854295206454675,227.0,0.046228710462287104,0.02929936305732484,0.016929347404962262,3214.0
A_f0.7_blind__baldwinian__s13,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,13,0.7,6.0,adaptive_blind,3.0,0,50,685,0,0,59,0.5850704225352114,0.7240443613109715,0.4859776362845521,50.0,5.06,-0.0015942865120047668,14421.0,0.08626308855141807,0.11061061061061062,0.06894505755310312,0.10749009722722362,0.07296718168489906,0.04166555305750749,0.03452291554232456,0.520096463022508,0.2,0.07094594594594594,0.12905405405405407,546.0,0.07820927723840346,0.03762935089369708,0.04057992634470638,3980.0
A_f0.7_blind__baldwinian__s14,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,14,0.7,6.0,adaptive_blind,3.0,0,50,647,0,0,59,0.5833978873239437,0.7477661186235625,0.4925748653521989,50.0,4.04,-0.0009351731864841872,12492.0,0.08861671469740634,0.11761263897015799,0.06843177189409369,0.11387076404967375,0.07311716832450588,0.0491808670760643,0.040753595725167874,0.5112917795844625,0.06859205776173286,0.10576923076923077,-0.03717717300749791,589.0,0.08,0.05174353205849269,0.02825646794150731,1564.0
A_f0.7_blind__baldwinian__s15,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,15,0.7,6.0,adaptive_blind,3.0,0,50,667,0,0,59,0.5786443661971831,0.7360630380692018,0.4831184182145535,46.4,5.0,-0.002834308727026251,13729.0,0.09600116541627213,0.13458356315499173,0.0706875753920386,0.13239553165080678,0.07622259696458684,0.06389598776295313,0.056172934686219936,0.5144157814871017,0.0711864406779661,0.05,0.0211864406779661,595.0,0.05995203836930456,0.03551609322974473,0.02443594513955983,3470.0
A_f0.7_blind__baldwinian__s16,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,16,0.7,6.0,adaptive_blind,3.0,0,50,679,0,0,59,0.5861267605633802,0.7114731362265884,0.486780038991539,50.0,5.88,-0.0025278684985228133,13793.0,0.0929456970927282,0.12545696244599536,0.06778135048231511,0.12157780979827089,0.07365610969542531,0.05767561196368025,0.04792170010284558,0.4734789391575663,0.06716417910447761,0.053763440860215055,0.013400738244262557,547.0,0.06862044317369549,0.037668798862828715,0.030951644310866777,2806.0
A_f0.7_blind__baldwinian__s17,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,17,0.7,6.0,adaptive_blind,3.0,0,50,631,0,0,59,0.5826232394366198,0.7316182749549767,0.4856752418752271,50.0,3.94,-0.0007083485932524244,12851.0,0.08933156952766322,0.11636079656384225,0.07141932979686894,0.11782742006132282,0.07362703681351841,0.04494146676697332,0.04420038324780441,0.5313588850174216,0.21726190476190477,0.12158054711246201,0.09568135764944276,665.0,0.051209103840682786,0.04542177361211247,0.005787330228570316,2793.0
A_f0.7_blind__baldwinian__s18,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,18,0.7,6.0,adaptive_blind,3.0,0,50,645,0,0,59,0.587218309859155,0.7263240664644017,0.4846451112429022,50.0,4.22,-0.0022642205231191,13436.0,0.0890890145876749,0.11414704296243035,0.07138320843388797,0.11298548450372695,0.07447829215639241,0.04276383452854238,0.03850719234733453,0.518796992481203,0.0744466800804829,0.0654627539503386,0.008983926130144301,940.0,0.08896551724137931,0.04101161995898838,0.04795389728239093,2913.0
A_f0.7_blind__baldwinian__s19,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,19,0.7,6.0,adaptive_blind,3.0,0,50,627,0,0,59,0.5831338028169014,0.7302691806951348,0.4882296134862403,50.0,3.94,-0.0031972236171830125,15469.0,0.07828560346499451,0.10833733397343576,0.057917570498915404,0.10721982758620689,0.062013937986062015,0.05041976347452035,0.04520588960014488,0.5070189925681255,0.1778846153846154,0.11282051282051282,0.06506410256410257,403.0,0.09355067328136074,0.08368915456874466,0.009861518712616077,2582.0
A_f0.7_blind__baldwinian__s20,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,20,0.7,6.0,adaptive_blind,3.0,0,50,671,0,0,59,0.5757570422535211,0.7106143746759797,0.4747496306718549,48.8,4.82,-0.0012209612017467122,11923.0,0.09703933573764992,0.12767569615457472,0.07269717037928959,0.12291959093643473,0.0784313725490196,0.05497852577528513,0.044488218387415124,0.4701815038893691,0.15902140672782875,0.07868020304568528,0.08034120368214347,721.0,0.0660377358490566,0.03789893617021277,0.028138799678843834,3094.0
A_f0.7_blind__baldwinian__s21,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,21,0.7,6.0,adaptive_blind,3.0,0,50,693,0,0,59,0.583661971830986,0.7278447005825168,0.4912809435254957,50.0,3.8,-0.002467196794562555,16062.0,0.08006474909724816,0.10307492420961455,0.06261631089217295,0.10059918006937875,0.06666666666666667,0.04045861331744159,0.03393251340271208,0.5038880248833593,0.1267605633802817,0.06172839506172839,0.0650321683185533,152.0,0.06906232453677709,0.03306878306878307,0.03599354146799402,3293.0
A_f0.7_blind__baldwinian__s22,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,22,0.7,6.0,adaptive_blind,3.0,0,50,682,0,0,59,0.5851760563380282,0.7060410643620557,0.4807334141634029,47.6,4.16,-0.0010779921534873475,12359.0,0.10122178169754835,0.13401663121253143,0.07762938230383973,0.1329976924690581,0.08126975763962066,0.056387248908691706,0.05172793482943744,0.49320543565147884,0.2542372881355932,0.2558139534883721,-0.0015766653527788943,145.0,0.04806565064478312,0.03143893591293833,0.016626714731844787,3360.0
A_f0.7_blind__baldwinian__s23,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,23,0.7,6.0,adaptive_blind,3.0,0,50,688,0,0,59,0.5890669014084506,0.7339629319809701,0.4916318282617247,49.8,5.48,3.1624271673368095e-05,12569.0,0.10048532102792584,0.1283576708130521,0.07846767302762746,0.12909478581120373,0.08056680161943319,0.04988999778542465,0.04852798419177054,0.47268408551068886,0.06315789473684211,0.08097165991902834,-0.017813765182186234,627.0,0.059854014598540145,0.036053130929791274,0.02380088366874887,2951.0
A_f0.7_blind__baldwinian__s24,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,24,0.7,6.0,adaptive_blind,3.0,0,50,633,0,0,59,0.5805105633802817,0.7015089839114143,0.4759206855028159,48.13333333333333,5.14,0.00018099969235394522,11889.0,0.10589620657750862,0.1394602755236837,0.07890743550834597,0.14015684697365774,0.08126084441873915,0.06055284001533773,0.058896002554918586,0.44638602065131056,0.047961630695443645,0.02355072463768116,0.024410906057762485,969.0,0.05190311418685121,0.04083665338645418,0.011066460800397027,3742.0
A_f0.7_blind__baldwinian__s25,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,25,0.7,6.0,adaptive_blind,3.0,0,50,612,0,0,59,0.5769014084507043,0.7348683540480795,0.484306718480092,50.0,4.16,-0.0011955778973668275,11591.0,0.09593650245880425,0.13207945900253593,0.07100160373232249,0.13172804532577903,0.07532290958531611,0.061077855270213435,0.05640513574046292,0.4982014388489209,0.09490740740740741,0.1608832807570978,-0.06597587334969038,749.0,0.051895043731778424,0.03880597014925373,0.013089073582524695,3725.0
A_f0.7_blind__baldwinian__s26,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,26,0.7,6.0,adaptive_blind,3.0,0,50,608,0,0,59,0.5848415492957747,0.7373650002432439,0.4925258786750455,50.0,3.36,-0.0017870928635491908,14347.0,0.08580190980692828,0.11386757094413708,0.06781793229643183,0.11732411549410329,0.06936048361438116,0.04604963864770524,0.047963631879722135,0.5312753858651503,0.10843373493975904,0.03225806451612903,0.07617567042363001,435.0,0.040584415584415584,0.04334038054968287,-0.0027559649652672893,3740.0
A_f0.7_blind__baldwinian__s27,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,27,0.7,6.0,adaptive_blind,3.0,0,50,625,0,0,59,0.5782922535211268,0.7227317087510812,0.4832928271176651,49.93333333333333,4.02,-0.0017432225585849235,13291.0,0.08953427131141374,0.12241022099447514,0.06414188558474464,0.11353874883286648,0.0733366935483871,0.058268335409730504,0.040202055284479385,0.4890756302521008,0.07887323943661972,0.03735632183908046,0.04151691759753926,703.0,0.0362154821186057,0.033224145999064106,0.002991336119541596,4346.0
A_f0.7_blind__baldwinian__s28,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,28,0.7,6.0,adaptive_blind,3.0,0,50,677,0,0,59,0.5870422535211267,0.7317322799150313,0.4940094345517829,50.0,4.68,-0.0007429360763588508,13544.0,0.0956142941523922,0.12774239207360227,0.07260516979219463,0.1211890243902439,0.07943587270973963,0.05513722228140765,0.041753151680504266,0.5088803088803089,0.15942028985507245,0.11627906976744186,0.04314122008763059,155.0,0.05293631100082713,0.031914893617021274,0.021021417383805856,4674.0
A_f0.7_blind__baldwinian__s29,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,29,0.7,6.0,adaptive_blind,3.0,0,50,689,0,0,59,0.5806338028169014,0.7138898266789424,0.4783527582181086,48.13333333333333,5.38,-0.0009919531718091748,12900.0,0.09201550387596899,0.12222429557753312,0.0705476727224506,0.12163282221301285,0.07431260837255388,0.05167662285508251,0.047320213840458966,0.5054759898904801,0.132013201320132,0.06220095693779904,0.06981224438233297,512.0,0.12112932604735883,0.05184331797235023,0.0692860080750086,1966.0
A_f0.7_blind__baldwinian__s30,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,30,0.7,6.0,adaptive_blind,3.0,0,50,597,0,0,59,0.5833802816901408,0.7478954123633744,0.4965853815279414,50.0,3.78,0.0012699520070344153,12483.0,0.09452855884002243,0.12735942777667394,0.07234899328859061,0.12859036676977464,0.0751539524946588,0.055010434488083335,0.05343641427511585,0.5067796610169492,0.05154639175257732,0.043478260869565216,0.0080681308830121,281.0,0.06886446886446887,0.04184354154032747,0.0270209273241414,3014.0
A_f0.7_blind__lamarckian__s1,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,1,0.7,6.0,adaptive_blind,3.0,0,50,540,520,0,59,0.5892429577464787,0.6690898780398898,0.468689825808119,43.86666666666667,5.1,-0.0014796913228100547,14967.0,0.09353911939600454,0.147231477074409,0.05447830101569714,0.13219803370786518,0.06978750943803258,0.09275317605871186,0.062410524269832596,0.46214285714285713,0.1701492537313433,0.08231707317073171,0.08783218056061158,663.0,0.06521739130434782,0.03106605624591236,0.03415133505843546,6278.0
A_f0.7_blind__lamarckian__s2,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,2,0.7,6.0,adaptive_blind,3.0,0,50,487,467,0,59,0.5840140845070421,0.6857466819034885,0.4729353963294435,45.53333333333333,5.051282051282051,0.0037111924903534387,11709.0,0.11563754376974976,0.2009540846750149,0.051362683438155136,0.17501612556439475,0.0765089260413715,0.14959140123685977,0.09850719952302325,0.3988183161004431,0.11272727272727273,0.032388663967611336,0.0803386087596614,522.0,0.07113462669018225,0.02934898612593383,0.041785640564248425,3575.0
A_f0.7_blind__lamarckian__s3,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,3,0.7,6.0,adaptive_blind,3.0,0,50,624,604,0,59,0.5939964788732395,0.7106490207924829,0.4893550616625945,47.86666666666667,4.886363636363637,-0.0007500527182456078,16388.0,0.08268245057359043,0.13956043956043956,0.046516270712717106,0.1211376404494382,0.06219603441825664,0.09304416884772246,0.05894160603118156,0.4907749077490775,0.15204678362573099,0.037037037037037035,0.11500974658869395,360.0,0.07001603420630678,0.026272577996715927,0.04374345620959086,3698.0
A_f0.7_blind__lamarckian__s4,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,4,0.7,6.0,adaptive_blind,3.0,0,50,541,521,0,59,0.5845246478873241,0.7048475560689673,0.4805816850277236,50.0,3.74,-0.0004059487609492876,16473.0,0.08061676683057124,0.13610529464552798,0.0427097169714928,0.12179487179487179,0.05650206949658292,0.09339557767403518,0.06529280229828888,0.4420180722891566,0.20948616600790515,0.04291845493562232,0.16656771107228283,486.0,0.108145106091718,0.03212121212121212,0.07602389397050588,3111.0
A_f0.7_blind__lamarckian__s5,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,5,0.7,6.0,adaptive_blind,3.0,0,44,546,526,0,59,0.5886971830985918,0.7073818803538925,0.484215069966844,49.6,3.94,-9.83236079353993e-05,16213.0,0.08197125763276383,0.1319848661233993,0.0451771758912322,0.10914547464855473,0.06456182958915199,0.0868076902321671,0.04458364505940274,0.4800601956358164,0.37815126050420167,0.06962025316455696,0.3085310073396447,277.0,0.14516129032258066,0.041750841750841754,0.1034104485717389,3035.0
A_f0.7_blind__lamarckian__s6,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,6,0.7,6.0,adaptive_blind,3.0,0,50,513,493,0,59,0.5889260563380282,0.7121558450775788,0.4843390986006995,49.53333333333333,4.325581395348837,-0.001161276510643322,16275.0,0.07969278033794162,0.1362664222425909,0.041628122109158186,0.11532573566933152,0.05954213158907272,0.0946383001334327,0.0557836040802588,0.4772552043176561,0.1330049261083744,0.06204379562043796,0.07096113048793642,477.0,0.13228238519533927,0.03419972640218878,0.09808265879315049,2921.0
A_f0.7_blind__lamarckian__s7,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,7,0.7,6.0,adaptive_blind,3.0,0,50,589,569,0,59,0.5928169014084507,0.6789827650263662,0.474509929593216,47.4,4.5777777777777775,-0.0014344503489122746,16643.0,0.08478038815117467,0.14333821376281114,0.044023234484867016,0.12690605017215936,0.06041350531107739,0.09931497927794412,0.06649254486108197,0.4514528703047484,0.27927927927927926,0.07633587786259542,0.20294340141668382,242.0,0.10225442834138486,0.04294478527607362,0.05930964306531124,2546.0
A_f0.7_blind__lamarckian__s8,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,8,0.7,6.0,adaptive_blind,3.0,0,50,501,481,0,59,0.5906514084507042,0.7190590502809981,0.4923981102471342,48.266666666666666,3.9444444444444446,0.001874748117041389,15919.0,0.08913876499780136,0.15731212971624572,0.04313519200420831,0.14007984724874153,0.06024808033077377,0.11417693771203741,0.07983176691796776,0.4312896405919662,0.23893805309734514,0.10236220472440945,0.13657584837293568,240.0,0.09013209013209013,0.03475742215785663,0.0553746679742335,2668.0
A_f0.7_blind__lamarckian__s9,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,9,0.7,6.0,adaptive_blind,3.0,0,50,425,405,0,59,0.5825352112676058,0.7324970676574443,0.4905490553419269,50.0,3.66,-0.00341520143746116,18764.0,0.067096567895971,0.10864437352573887,0.04118715929739552,0.09567705022250476,0.05267799871712636,0.06745721422834336,0.0429990515053784,0.5218427323272439,0.13646055437100213,0.032467532467532464,0.10399302190346967,931.0,0.06462701959436232,0.032371794871794875,0.03225522472256744,6029.0
A_f0.7_blind__lamarckian__s10,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,10,0.7,6.0,adaptive_blind,3.0,0,36,480,460,0,59,0.5873591549295775,0.7097219013168383,0.4840276497834727,49.8,3.808510638297872,0.0013462718311469226,14773.0,0.09043525350301225,0.1582637729549249,0.044176249573038825,0.13843587842846553,0.06281326650314599,0.11408752338188606,0.07562261192531954,0.4408682634730539,0.5714285714285714,0.08571428571428572,0.48571428571428565,161.0,0.20588235294117646,0.03571428571428571,0.17016806722689076,1886.0
A_f0.7_blind__lamarckian__s11,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,11,0.7,6.0,adaptive_blind,3.0,0,50,496,476,0,59,0.5792429577464789,0.723991397826636,0.4824728931296779,50.0,3.92,0.00014257296675489263,16059.0,0.07497353508935799,0.11782101167315175,0.04639817313680714,0.101712506486767,0.059933839268340144,0.0714228385363446,0.04177866721842685,0.5116279069767442,0.24727272727272728,0.10067114093959731,0.14660158633312997,573.0,0.09667823500247893,0.03593815294609277,0.06074008205638617,4410.0
A_f0.7_blind__lamarckian__s12,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,12,0.7,6.0,adaptive_blind,3.0,0,50,467,447,0,59,0.5889436619718309,0.7230887529121215,0.4857774239339988,48.13333333333333,3.707317073170732,0.00027970974473041433,14953.0,0.08787534274058717,0.1421068890948409,0.046467743837716714,0.12457855697909642,0.06374016184458486,0.09563914525712419,0.06083839513451156,0.4375951293759513,0.20408163265306123,0.0782122905027933,0.12586934215026793,326.0,0.12547892720306514,0.04709141274238227,0.07838751446068287,2127.0
A_f0.7_blind__lamarckian__s13,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,13,0.7,6.0,adaptive_blind,3.0,0,50,554,534,0,59,0.5924295774647889,0.7449436565259442,0.4995758376982024,50.0,3.48,-0.00027570188207002466,18639.0,0.07409195772305381,0.1278120074509242,0.041938250428816465,0.11185197532922153,0.05617088607594937,0.08587375702210773,0.05568108925327216,0.5141202027516293,0.17058823529411765,0.018433179723502304,0.15215505557061534,387.0,0.135,0.03831705484598046,0.09668294515401954,2931.0
A_f0.7_blind__lamarckian__s14,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,14,0.7,6.0,adaptive_blind,3.0,0,50,483,463,0,59,0.5861795774647887,0.7380043962851343,0.4941842333333682,49.93333333333333,3.84,-0.00043454255575879765,14799.0,0.07824853030610177,0.13459848884203127,0.043039086517347384,0.1158425832492432,0.05932547744819179,0.09155940232468388,0.056517105801051404,0.5043177892918825,0.34551495016611294,0.081419624217119,0.26409532594899393,780.0,0.09663641217298452,0.02965599051008304,0.06698042166290148,3559.0
A_f0.7_blind__lamarckian__s15,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,15,0.7,6.0,adaptive_blind,3.0,0,50,533,513,0,59,0.5851232394366198,0.7435289125840164,0.4937729413290724,50.0,4.44,-0.0025689745736473812,18479.0,0.07484171221386439,0.12207792207792208,0.043891078466499464,0.10783410138248847,0.056896983875010444,0.07818684361142261,0.05093711750747803,0.4924078091106291,0.1566265060240964,0.12686567164179105,0.02976083438230534,300.0,0.0985485103132162,0.03765060240963856,0.06089790790357764,2637.0
A_f0.7_blind__lamarckian__s16,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,16,0.7,6.0,adaptive_blind,3.0,0,50,429,409,0,59,0.5932922535211268,0.7382227101822667,0.4987883919168023,50.0,3.46,0.00017107562669902226,19595.0,0.06802755805052309,0.11326246519868388,0.03745830838963483,0.09619238476953908,0.05242287255135221,0.07580415680904906,0.04376951221818687,0.495873968492123,0.13636363636363635,0.043824701195219126,0.09253893516841723,405.0,0.11181434599156118,0.03531914893617021,0.07649519705539096,4246.0
A_f0.7_blind__lamarckian__s17,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,17,0.7,6.0,adaptive_blind,3.0,0,50,546,526,0,59,0.5859330985915493,0.6915103930944617,0.469586423370699,47.0,5.155555555555556,-0.000726742667162747,12914.0,0.09702648288678953,0.16508468267262238,0.048534677098528045,0.13993808049535603,0.07126037922914859,0.11655000557409434,0.06867770126620744,0.4588986432561852,0.18241042345276873,0.05466237942122187,0.12774804403154685,618.0,0.11421098517872712,0.04163454124903624,0.07257644392969087,2444.0
A_f0.7_blind__lamarckian__s18,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,18,0.7,6.0,adaptive_blind,3.0,0,50,548,528,0,59,0.5872887323943663,0.7067258066835885,0.4815878764496534,50.0,4.32,-0.004127000778523638,17282.0,0.07516491146858002,0.12522281639928698,0.04322274881516588,0.11618535930154467,0.05359350167755607,0.0820000675841211,0.0625918576239886,0.46728252501924555,0.20408163265306123,0.08438818565400844,0.1196934469990528,482.0,0.10082191780821918,0.03867403314917127,0.062147884659047914,3635.0
A_f0.7_blind__lamarckian__s19,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,19,0.7,6.0,adaptive_blind,3.0,0,50,562,542,0,59,0.5889260563380282,0.6968266341109699,0.4753265535675705,47.06666666666667,5.023809523809524,0.00206584308218101,13157.0,0.10055483772896558,0.1754979331078542,0.04964901084875559,0.15136943340999373,0.07153092906615716,0.1258489222590986,0.07983850434383657,0.4527588813303099,0.3358208955223881,0.10880829015544041,0.22701260536694767,327.0,0.12818261633011413,0.03343166175024582,0.09475095457986832,2156.0
A_f0.7_blind__lamarckian__s20,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,20,0.7,6.0,adaptive_blind,3.0,0,50,521,501,0,59,0.5876056338028169,0.7001671604817423,0.4818495971634319,47.8,4.413043478260869,0.002489308968912829,13778.0,0.09028886630860793,0.14647839401156856,0.04848101265822785,0.12741815476190477,0.06653177814805998,0.09799738135334071,0.060886376613844786,0.44935691318327975,0.24539877300613497,0.09523809523809523,0.15016067776803974,352.0,0.09977989728539985,0.05223880597014925,0.0475410913152506,2703.0
A_f0.7_blind__lamarckian__s21,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,21,0.7,6.0,adaptive_blind,3.0,0,50,508,488,0,59,0.5959859154929578,0.7163172354432501,0.494556832057027,48.93333333333333,4.68,0.0009888072652788032,16841.0,0.08128970963719494,0.1549742969458724,0.033636452527622956,0.13541134389371487,0.05232452142206016,0.12133784441824944,0.0830868224716547,0.4192841490138787,0.23225806451612904,0.05844155844155844,0.1738165060745706,309.0,0.11132075471698114,0.03259259259259259,0.07872816212438855,4145.0
A_f0.7_blind__lamarckian__s22,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,22,0.7,6.0,adaptive_blind,3.0,0,50,524,504,0,59,0.5827464788732395,0.695316312550267,0.4760612930782443,46.46666666666667,5.125,0.002361970919254192,11031.0,0.11920950049859487,0.19454619454619454,0.05868889978747752,0.17083333333333334,0.08283109256683666,0.13585729475871702,0.08800224076649668,0.40760456273764256,0.18357487922705315,0.06716417910447761,0.11641070012257554,475.0,0.12373540856031129,0.04837640821736249,0.07535900034294879,2794.0
A_f0.7_blind__lamarckian__s23,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,23,0.7,6.0,adaptive_blind,3.0,0,50,512,492,0,59,0.5876408450704225,0.7119825892345197,0.4852931574389324,48.06666666666667,4.06,0.001678124762426084,15502.0,0.08792413882079732,0.13475808845354706,0.051916932907348244,0.1133469580254677,0.07023301608139153,0.08284115554619881,0.04311394194407617,0.471019809244314,0.11214953271028037,0.04419889502762431,0.06795063768265606,683.0,0.06598407281001138,0.03278134504900304,0.03320272776100834,5596.0
A_f0.7_blind__lamarckian__s24,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,24,0.7,6.0,adaptive_blind,3.0,0,50,499,479,0,59,0.585774647887324,0.7252702903415709,0.4903225064840652,48.2,3.96,0.0018919002633155909,14447.0,0.09005329826261507,0.15211075029909418,0.047812936249418334,0.1286494631757393,0.06762967826657912,0.10429781404967585,0.061019784909160185,0.47501921598770175,0.3617021276595745,0.06529209621993128,0.29641003143964323,432.0,0.07486941381311665,0.024890190336749635,0.04997922347636702,3772.0
A_f0.7_blind__lamarckian__s25,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,25,0.7,6.0,adaptive_blind,3.0,0,50,542,522,0,59,0.5890492957746478,0.6555981196167749,0.4664826556450902,45.2,5.225,0.0011036899296705534,12142.0,0.10385438972162742,0.1806020066889632,0.04859045190536903,0.1559930765902207,0.07180851063829788,0.13201155478359416,0.08418456595192281,0.4282315622521808,0.4011299435028249,0.04583333333333333,0.35529661016949154,417.0,0.1262433052792655,0.039313795568263046,0.08692950971100245,2706.0
A_f0.7_blind__lamarckian__s26,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,26,0.7,6.0,adaptive_blind,3.0,0,50,425,405,0,59,0.5938028169014083,0.739388258999847,0.4987841478840052,50.0,3.58,-0.000956494901313765,17279.0,0.07714566815209213,0.1284296555750146,0.043444902656564685,0.11141924959216966,0.058301192932101537,0.08498475291844991,0.05311805666006812,0.4876219054763691,0.03816793893129771,0.09623430962343096,-0.05806637069213325,501.0,0.0867430441898527,0.031790556334735855,0.05495248785511684,4583.0
A_f0.7_blind__lamarckian__s27,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,27,0.7,6.0,adaptive_blind,3.0,0,50,502,482,0,59,0.5852288732394365,0.7418160508269247,0.4921137162427928,50.0,3.94,-0.002009942585886017,18084.0,0.07205264322052643,0.12134958888573859,0.04052583862194016,0.10502357340269874,0.055057403838096035,0.08082375026379843,0.04996616956460271,0.5042210283960092,0.28888888888888886,0.06097560975609756,0.2279132791327913,426.0,0.08455114822546973,0.03551660516605166,0.049034543059418075,4084.0
A_f0.7_blind__lamarckian__s28,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,28,0.7,6.0,adaptive_blind,3.0,0,50,529,509,0,59,0.589419014084507,0.7355162161882449,0.4955203843970577,50.0,3.98,1.8383349239250546e-05,16704.0,0.08273467432950192,0.14442493415276558,0.04002026342451875,0.1244299674267101,0.05850056796667929,0.10440467072824683,0.06592939946003082,0.447178002894356,0.20918367346938777,0.04477611940298507,0.1644075540664027,464.0,0.10097864768683273,0.030797101449275364,0.07018154623755737,4456.0
A_f0.7_blind__lamarckian__s29,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,29,0.7,6.0,adaptive_blind,3.0,0,50,501,481,0,59,0.5856690140845069,0.7154361940278606,0.484970306548648,48.733333333333334,3.58,-0.0007424126923906832,16783.0,0.07477804921646905,0.12613822958650545,0.04065846886156287,0.10847797062750333,0.05606523955147808,0.08547976072494257,0.05241273107602525,0.4820717131474104,0.171875,0.056818181818181816,0.11505681818181818,672.0,0.0732899022801303,0.03055964653902798,0.04273025574110231,5172.0
A_f0.7_blind__lamarckian__s30,A_f0.7_blind__lamarckian,A_f0.7_blind,A,lamarckian,30,0.7,6.0,adaptive_blind,3.0,0,50,459,439,0,59,0.5864788732394367,0.7090206805752678,0.4813390013357352,49.53333333333333,3.697674418604651,0.0006916772552283221,15901.0,0.08383120558455442,0.13711652023620913,0.04253181513730744,0.12031107044830741,0.058225409397409826,0.09458470509890168,0.062085661050897585,0.4081020255063766,0.39603960396039606,0.07142857142857142,0.32461103253182466,227.0,0.08147174770039421,0.03979678238780694,0.04167496531258727,2703.0
